time,EXT_TMP,EXT_WIND_DIRECT,EXT_WIND_SPEED,INT_CO2,INT_REL_HD,INT_TMP,MAX_EXT_TMP,MIN_EXT_TMP
2021-07-02 22:10:00+00:00,22.34,270.0,0.81,356.6,54.48,14.75,22.5,22.2
2021-07-02 22:20:00+00:00,22.15,270.0,0.59,356.8,54.89,14.66,22.3,22.0
2021-07-02 22:30:00+00:00,21.99,270.0,0.61,358.0,54.95,14.6,22.2,21.8
2021-07-02 22:40:00+00:00,21.88,270.0,0.65,357.1,55.41,14.5,22.0,21.7
2021-07-02 22:50:00+00:00,21.59,270.0,0.61,359.8,55.95,14.39,21.8,21.3
2021-07-02 23:00:00+00:00,18.58,270.0,2.46,643.42,78.0,22.08,21.8,21.4
2021-07-02 23:10:00+00:00,21.47,270.0,0.39,360.1,56.67,14.23,21.7,21.2
2021-07-02 23:20:00+00:00,21.28,270.0,0.57,361.8,57.36,14.14,21.5,21.0
2021-07-02 23:30:00+00:00,21.05,270.0,0.43,360.1,57.6,14.05,21.2,20.9
2021-07-02 23:40:00+00:00,21.0,270.0,0.38,359.6,57.82,13.99,21.2,20.8
2021-07-02 23:50:00+00:00,21.05,270.0,0.78,358.6,58.01,13.93,21.3,20.8
2021-07-03 00:00:00+00:00,18.0,270.0,2.23,679.08,78.25,21.25,21.0,20.5
2021-07-03 00:10:00+00:00,20.49,270.0,0.48,361.1,59.62,13.65,20.7,20.3
2021-07-03 00:20:00+00:00,20.52,270.0,0.64,361.0,59.58,13.58,20.7,20.3
2021-07-03 00:30:00+00:00,20.38,270.0,0.51,359.7,59.52,13.56,20.5,20.2
2021-07-03 00:40:00+00:00,20.48,270.0,0.63,359.1,59.16,13.58,20.6,20.4
2021-07-03 00:50:00+00:00,20.44,270.0,0.43,358.7,58.92,13.58,20.6,20.3
2021-07-03 01:00:00+00:00,17.17,270.0,2.36,687.25,78.08,20.5,20.5,20.1
2021-07-03 01:10:00+00:00,20.31,270.0,0.37,359.1,59.8,13.36,20.5,20.1
2021-07-03 01:20:00+00:00,20.27,270.0,0.65,359.2,59.64,13.37,20.4,20.1
2021-07-03 01:30:00+00:00,20.26,270.0,0.53,358.8,59.43,13.38,20.4,20.1
2021-07-03 01:40:00+00:00,20.13,270.0,0.36,360.3,59.34,13.33,20.3,20.0
2021-07-03 01:50:00+00:00,20.09,270.0,0.48,360.5,59.5,13.26,20.3,19.9
2021-07-03 02:00:00+00:00,17.08,270.0,2.0,725.42,79.0,20.0,20.2,19.7
2021-07-03 02:10:00+00:00,19.87,270.0,0.49,361.6,59.59,13.19,20.1,19.6
2021-07-03 02:20:00+00:00,19.64,270.0,0.77,363.6,59.81,13.14,19.8,19.6
2021-07-03 02:30:00+00:00,19.62,270.0,0.7,363.5,60.11,13.01,19.8,19.5
2021-07-03 02:40:00+00:00,19.67,270.0,0.66,362.9,60.1,12.97,19.9,19.4
2021-07-03 02:50:00+00:00,19.68,270.0,0.54,362.4,59.78,12.98,20.0,19.5
2021-07-03 03:00:00+00:00,17.0,270.0,2.11,767.08,79.25,20.0,19.9,19.4
2021-07-03 03:10:00+00:00,19.25,270.0,1.06,365.2,60.26,12.88,19.5,19.0
2021-07-03 03:20:00+00:00,19.22,270.0,0.71,365.4,59.94,12.86,19.4,19.0
2021-07-03 03:30:00+00:00,19.24,270.0,0.77,366.2,59.81,12.8,19.3,19.0
2021-07-03 03:40:00+00:00,19.2,270.0,1.06,369.0,59.8,12.75,19.5,18.9
2021-07-03 03:50:00+00:00,19.09,90.0,0.32,367.5,59.99,12.67,19.2,18.8
2021-07-03 04:00:00+00:00,16.25,,1.57,798.58,79.67,19.17,,
2021-07-03 04:10:00+00:00,18.85,270.0,0.25,373.9,59.99,12.55,19.1,18.6
2021-07-03 04:20:00+00:00,18.91,270.0,1.16,370.9,60.29,12.52,19.1,18.6
2021-07-03 04:30:00+00:00,19.04,270.0,1.2,369.2,60.56,12.47,19.5,18.8
2021-07-03 04:40:00+00:00,18.91,270.0,0.78,368.9,60.58,12.48,19.4,18.6
2021-07-03 04:50:00+00:00,19.07,270.0,1.63,369.67,59.95,12.56,19.3,18.8
2021-07-03 05:00:00+00:00,16.0,270.0,2.35,746.17,79.83,19.0,19.1,18.4
2021-07-03 05:10:00+00:00,18.65,270.0,3.4,379.3,61.84,12.36,18.8,18.4
2021-07-03 05:20:00+00:00,18.78,270.0,2.55,380.9,61.71,12.35,19.0,18.6
2021-07-03 05:30:00+00:00,18.83,270.0,0.76,375.0,60.95,12.38,18.9,18.7
2021-07-03 05:40:00+00:00,18.9,270.0,0.72,370.5,60.55,12.35,19.2,18.6
2021-07-03 05:50:00+00:00,19.03,270.0,1.11,368.2,60.38,12.43,19.3,18.8
2021-07-03 06:00:00+00:00,16.58,270.0,1.95,626.92,80.67,19.83,19.2,18.7
2021-07-03 06:10:00+00:00,18.94,270.0,1.76,368.0,60.41,12.55,19.1,18.8
2021-07-03 06:20:00+00:00,19.08,270.0,2.62,365.8,60.21,12.63,19.5,18.7
2021-07-03 06:30:00+00:00,18.97,270.0,2.16,365.1,60.67,12.7,19.1,18.7
2021-07-03 06:40:00+00:00,19.1,270.0,1.82,365.3,60.53,12.83,19.3,18.8
2021-07-03 06:50:00+00:00,19.32,270.0,1.68,362.9,60.62,12.89,19.5,19.2
2021-07-03 07:00:00+00:00,18.08,270.0,1.86,400.92,79.83,21.67,19.6,19.1
2021-07-03 07:10:00+00:00,19.44,270.0,1.48,363.0,60.87,12.94,19.7,19.2
2021-07-03 07:20:00+00:00,19.66,270.0,1.27,357.6,60.54,13.11,20.0,19.5
2021-07-03 07:30:00+00:00,19.91,90.0,0.44,358.2,60.39,13.19,20.2,19.5
2021-07-03 07:40:00+00:00,19.94,270.0,0.56,357.8,59.49,13.14,20.3,19.8
2021-07-03 07:50:00+00:00,19.97,270.0,0.5,357.4,60.15,13.18,20.1,19.9
2021-07-03 08:00:00+00:00,19.75,270.0,1.18,317.42,75.75,22.0,20.1,19.7
2021-07-03 08:10:00+00:00,19.88,270.0,0.83,358.7,60.59,13.2,20.1,19.7
2021-07-03 08:20:00+00:00,20.08,270.0,0.53,353.5,60.07,13.35,20.2,19.9
2021-07-03 08:30:00+00:00,20.26,270.0,1.15,343.6,58.78,13.66,20.4,20.1
2021-07-03 08:40:00+00:00,20.71,270.0,0.7,341.1,58.45,13.91,21.3,20.2
2021-07-03 08:50:00+00:00,21.5,270.0,0.96,333.8,56.87,14.29,21.8,21.1
2021-07-03 09:00:00+00:00,21.08,270.0,1.46,299.58,76.25,23.17,21.9,21.3
2021-07-03 09:10:00+00:00,21.54,270.0,1.44,335.4,57.26,14.52,21.8,21.4
2021-07-03 09:20:00+00:00,21.47,270.0,1.75,337.9,57.2,14.45,21.6,21.3
2021-07-03 09:30:00+00:00,21.55,270.0,1.71,337.8,57.24,14.44,21.9,21.3
2021-07-03 09:40:00+00:00,22.1,270.0,1.55,329.6,56.37,14.9,22.4,21.9
2021-07-03 09:50:00+00:00,22.32,270.0,2.36,316.8,55.75,15.71,22.6,21.9
2021-07-03 10:00:00+00:00,24.0,270.0,1.22,269.92,69.42,25.58,24.8,23.1
2021-07-03 10:10:00+00:00,24.65,270.0,0.73,322.0,54.59,16.21,25.1,24.3
2021-07-03 10:20:00+00:00,24.64,270.0,0.78,320.6,54.87,16.03,24.9,24.2
2021-07-03 10:30:00+00:00,25.17,270.0,0.95,324.3,53.06,16.45,25.3,25.0
2021-07-03 10:40:00+00:00,25.1,270.0,0.85,323.6,53.34,16.49,25.4,24.7
2021-07-03 10:50:00+00:00,25.18,270.0,0.94,325.1,53.43,16.44,25.4,25.0
2021-07-03 11:00:00+00:00,24.0,270.0,1.67,267.67,65.92,26.0,25.3,25.1
2021-07-03 11:10:00+00:00,25.31,270.0,0.88,322.0,52.85,16.39,25.4,25.2
2021-07-03 11:20:00+00:00,24.86,270.0,0.83,329.3,53.96,16.13,25.0,24.7
2021-07-03 11:30:00+00:00,24.74,270.0,0.59,325.2,54.17,15.84,24.9,24.6
2021-07-03 11:40:00+00:00,24.66,270.0,0.92,329.0,53.86,15.79,24.8,24.5
2021-07-03 11:50:00+00:00,24.83,270.0,0.86,323.4,53.69,16.01,25.0,24.6
2021-07-03 12:00:00+00:00,24.0,270.0,2.09,260.25,67.17,26.0,25.3,24.9
2021-07-03 12:10:00+00:00,25.4,270.0,0.64,314.7,53.8,16.38,25.6,25.1
2021-07-03 12:20:00+00:00,25.35,270.0,0.52,315.3,54.51,16.21,25.6,25.0
2021-07-03 12:30:00+00:00,25.4,270.0,0.71,304.7,52.07,16.3,25.7,25.2
2021-07-03 12:40:00+00:00,25.39,270.0,0.77,302.8,50.07,16.35,25.7,25.1
2021-07-03 12:50:00+00:00,25.32,90.0,0.51,285.9,52.32,16.44,25.8,24.8
2021-07-03 13:00:00+00:00,24.08,90.0,1.47,267.58,69.17,25.75,26.1,25.5
2021-07-03 13:10:00+00:00,25.52,90.0,0.81,314.7,52.02,16.33,25.7,25.3
2021-07-03 13:20:00+00:00,25.31,90.0,0.65,314.4,53.32,16.27,25.4,25.2
2021-07-03 13:30:00+00:00,25.54,270.0,0.77,305.5,52.0,16.4,25.7,25.2
2021-07-03 13:40:00+00:00,25.46,270.0,0.55,316.6,51.14,16.41,25.7,25.2
2021-07-03 13:50:00+00:00,25.45,270.0,0.89,315.2,52.3,16.52,25.6,25.3
2021-07-03 14:00:00+00:00,24.0,270.0,0.63,258.83,68.75,25.83,25.6,25.1
2021-07-03 14:10:00+00:00,25.09,270.0,0.94,318.8,52.84,16.35,25.3,24.9
2021-07-03 14:20:00+00:00,24.69,270.0,1.15,321.4,51.65,16.22,24.8,24.5
2021-07-03 14:30:00+00:00,24.73,270.0,1.16,322.8,50.9,16.16,24.9,24.6
2021-07-03 14:40:00+00:00,24.52,270.0,0.93,324.9,52.57,16.07,24.7,24.4
2021-07-03 14:50:00+00:00,24.25,270.0,0.86,329.0,53.57,15.82,24.5,24.1
2021-07-03 15:00:00+00:00,23.17,270.0,0.83,266.33,71.92,25.92,24.4,24.0
2021-07-03 15:10:00+00:00,24.05,270.0,0.86,332.4,53.46,15.67,24.3,23.7
2021-07-03 15:20:00+00:00,24.04,270.0,0.87,325.9,53.64,15.67,24.2,23.9
2021-07-03 15:30:00+00:00,23.77,270.0,0.85,329.5,54.15,15.62,24.2,23.4
2021-07-03 15:40:00+00:00,23.01,270.0,1.05,336.7,54.45,15.3,23.2,22.7
2021-07-03 15:50:00+00:00,22.64,270.0,0.97,340.4,54.4,15.08,22.9,22.5
2021-07-03 16:00:00+00:00,21.67,270.0,1.02,269.17,79.67,25.08,22.6,22.0
2021-07-03 16:10:00+00:00,22.05,270.0,0.88,335.7,59.03,15.15,22.3,21.9
2021-07-03 16:20:00+00:00,21.77,270.0,0.71,334.3,59.95,15.2,22.1,21.5
2021-07-03 16:30:00+00:00,21.46,270.0,0.47,335.1,60.41,15.19,21.6,21.2
2021-07-03 16:40:00+00:00,21.27,270.0,0.8,337.0,61.12,15.16,21.4,21.2
2021-07-03 16:50:00+00:00,20.91,270.0,0.45,341.1,61.81,15.09,21.1,20.6
2021-07-03 17:00:00+00:00,20.0,270.0,1.93,313.75,83.0,24.5,20.8,20.5
2021-07-03 17:10:00+00:00,20.59,270.0,0.8,348.2,62.38,14.92,20.8,20.3
2021-07-03 17:20:00+00:00,20.47,270.0,0.71,352.7,62.58,14.9,20.7,20.3
2021-07-03 17:30:00+00:00,20.44,270.0,1.16,354.0,62.53,14.89,20.6,20.2
2021-07-03 17:40:00+00:00,20.3,270.0,1.14,357.3,62.56,14.84,20.5,20.2
2021-07-03 17:50:00+00:00,20.18,270.0,0.53,361.7,62.71,14.78,20.6,19.9
2021-07-03 18:00:00+00:00,19.33,270.0,2.22,355.58,83.08,24.0,20.3,19.8
2021-07-03 18:10:00+00:00,19.85,270.0,0.5,371.3,62.91,14.61,20.1,19.6
2021-07-03 18:20:00+00:00,19.85,270.0,0.61,376.7,63.28,14.5,20.0,19.7
2021-07-03 18:30:00+00:00,19.82,270.0,0.54,383.4,63.18,14.41,20.0,19.6
2021-07-03 18:40:00+00:00,19.83,270.0,0.89,388.9,63.53,14.3,20.1,19.6
2021-07-03 18:50:00+00:00,19.85,270.0,2.08,396.6,63.62,14.17,20.1,19.7
2021-07-03 19:00:00+00:00,19.0,270.0,1.98,407.58,82.33,22.92,19.7,19.2
2021-07-03 19:10:00+00:00,19.45,270.0,1.08,409.5,64.05,13.96,19.7,19.3
2021-07-03 19:20:00+00:00,19.36,270.0,0.82,417.4,63.72,13.95,19.6,19.1
2021-07-03 19:30:00+00:00,19.37,270.0,0.68,424.1,63.69,13.9,19.6,19.1
2021-07-03 19:40:00+00:00,19.33,270.0,0.78,431.2,63.92,13.83,19.7,19.0
2021-07-03 19:50:00+00:00,19.14,270.0,0.8,438.0,64.25,13.73,19.4,18.9
2021-07-03 20:00:00+00:00,19.0,270.0,2.94,437.42,83.17,22.0,19.4,18.9
2021-07-03 20:10:00+00:00,19.08,270.0,0.59,453.2,64.26,13.62,19.3,18.9
2021-07-03 20:20:00+00:00,19.15,270.0,0.49,459.3,64.07,13.59,19.6,18.8
2021-07-03 20:30:00+00:00,19.31,270.0,0.79,464.9,64.4,13.52,19.8,19.0
2021-07-03 20:40:00+00:00,19.33,270.0,0.74,471.3,64.38,13.5,19.5,19.1
2021-07-03 20:50:00+00:00,19.14,270.0,1.23,477.7,64.35,13.47,19.5,18.9
2021-07-03 21:00:00+00:00,19.0,270.0,3.03,507.5,83.83,22.0,19.4,19.0
2021-07-03 21:10:00+00:00,19.28,270.0,1.13,487.3,64.26,13.41,19.5,18.9
2021-07-03 21:20:00+00:00,19.37,270.0,1.04,494.0,64.18,13.41,19.7,19.0
2021-07-03 21:30:00+00:00,19.15,270.0,0.91,498.8,64.43,13.37,19.3,18.9
2021-07-03 21:40:00+00:00,19.21,270.0,1.04,502.6,64.26,13.36,19.6,18.9
2021-07-03 21:50:00+00:00,19.11,270.0,1.07,510.2,64.54,13.32,19.6,18.7
2021-07-03 22:00:00+00:00,19.0,270.0,2.58,571.33,83.83,22.0,19.5,18.8
2021-07-03 22:10:00+00:00,19.09,270.0,1.55,520.9,65.01,13.26,19.3,18.8
2021-07-03 22:20:00+00:00,19.07,270.0,1.19,523.4,64.78,13.28,19.3,18.9
2021-07-03 22:30:00+00:00,19.1,270.0,0.67,529.1,64.67,13.29,19.4,18.9
2021-07-03 22:40:00+00:00,19.26,270.0,0.57,534.6,64.63,13.29,19.5,18.9
2021-07-03 22:50:00+00:00,19.29,270.0,0.84,541.6,64.62,13.27,19.7,18.9
2021-07-03 23:00:00+00:00,19.0,270.0,2.31,606.17,83.92,22.0,19.7,19.2
2021-07-03 23:10:00+00:00,19.3,270.0,1.86,554.5,64.44,13.33,19.5,19.0
2021-07-03 23:20:00+00:00,19.13,270.0,1.21,557.3,64.59,13.31,19.6,18.9
2021-07-03 23:30:00+00:00,19.27,270.0,1.24,560.3,64.65,13.3,19.5,19.1
2021-07-03 23:40:00+00:00,19.06,270.0,1.7,564.5,64.68,13.31,19.2,18.7
2021-07-03 23:50:00+00:00,19.16,270.0,1.86,564.0,64.26,13.32,19.5,18.8
2021-07-04 00:00:00+00:00,19.0,270.0,2.89,629.0,84.0,22.0,19.5,18.9
2021-07-04 00:10:00+00:00,19.17,270.0,0.81,569.1,64.49,13.3,19.3,19.0
2021-07-04 00:20:00+00:00,19.3,270.0,0.89,576.2,64.62,13.28,19.5,19.1
2021-07-04 00:30:00+00:00,19.31,270.0,1.02,582.1,64.25,13.32,19.6,19.1
2021-07-04 00:40:00+00:00,19.31,270.0,0.86,585.8,64.62,13.28,19.5,19.0
2021-07-04 00:50:00+00:00,19.53,270.0,1.1,590.8,64.84,13.24,19.8,19.4
2021-07-04 01:00:00+00:00,19.0,270.0,3.33,608.0,84.0,22.0,19.6,19.0
2021-07-04 01:10:00+00:00,19.21,270.0,1.64,594.0,64.85,13.26,19.5,18.9
2021-07-04 01:20:00+00:00,19.14,270.0,1.74,593.8,65.16,13.23,19.3,18.9
2021-07-04 01:30:00+00:00,19.18,270.0,1.8,592.6,64.88,13.26,19.5,18.9
2021-07-04 01:40:00+00:00,19.25,270.0,1.41,595.7,64.87,13.24,19.6,18.8
2021-07-04 01:50:00+00:00,19.07,270.0,1.43,599.9,64.93,13.26,19.4,18.7
2021-07-04 02:00:00+00:00,19.0,270.0,2.86,582.17,84.17,22.0,19.6,18.9
2021-07-04 02:10:00+00:00,19.19,270.0,1.43,604.7,64.53,13.32,19.5,18.8
2021-07-04 02:20:00+00:00,18.96,270.0,2.0,605.5,64.81,13.29,19.2,18.8
2021-07-04 02:30:00+00:00,19.04,270.0,2.01,599.8,64.68,13.31,19.3,18.9
2021-07-04 02:40:00+00:00,19.25,270.0,2.18,602.1,64.62,13.31,19.5,19.0
2021-07-04 02:50:00+00:00,19.07,270.0,1.94,608.2,64.41,13.34,19.3,18.9
2021-07-04 03:00:00+00:00,19.0,270.0,2.43,611.08,84.0,22.0,19.6,18.9
2021-07-04 03:10:00+00:00,19.04,270.0,1.4,630.2,65.18,13.23,19.2,18.8
2021-07-04 03:20:00+00:00,19.2,270.0,1.17,629.9,65.25,13.21,19.4,18.9
2021-07-04 03:30:00+00:00,19.26,270.0,0.76,638.5,64.83,13.26,19.5,19.0
2021-07-04 03:40:00+00:00,19.2,270.0,0.97,643.5,64.94,13.26,19.5,19.0
2021-07-04 03:50:00+00:00,19.08,270.0,0.87,647.3,65.16,13.23,19.4,18.8
2021-07-04 04:00:00+00:00,19.0,270.0,2.22,650.92,84.08,22.0,19.7,19.0
2021-07-04 04:10:00+00:00,19.19,270.0,0.42,657.9,64.88,13.26,19.5,18.8
2021-07-04 04:20:00+00:00,19.23,270.0,0.43,662.7,65.08,13.22,19.5,18.8
2021-07-04 04:30:00+00:00,19.22,270.0,0.49,668.3,64.78,13.27,19.5,18.8
2021-07-04 04:40:00+00:00,19.24,270.0,0.52,675.3,65.27,13.23,19.5,19.0
2021-07-04 04:50:00+00:00,19.22,270.0,0.51,681.8,65.51,13.22,19.5,18.9
2021-07-04 05:00:00+00:00,19.0,270.0,1.71,556.17,83.92,22.0,19.6,19.0
2021-07-04 05:10:00+00:00,19.55,270.0,0.47,699.0,64.99,13.27,19.8,19.3
2021-07-04 05:20:00+00:00,19.44,270.0,0.43,709.2,65.18,13.29,19.7,19.1
2021-07-04 05:30:00+00:00,19.32,270.0,0.18,718.9,65.11,13.28,19.6,19.1
2021-07-04 05:40:00+00:00,19.24,270.0,0.23,699.1,65.37,13.26,19.7,18.9
2021-07-04 05:50:00+00:00,19.45,90.0,0.33,649.0,65.15,13.25,19.8,19.0
2021-07-04 06:00:00+00:00,19.42,270.0,1.87,396.67,83.67,22.0,19.8,19.3
2021-07-04 06:10:00+00:00,19.45,270.0,0.37,664.5,65.05,13.35,19.8,19.0
2021-07-04 06:20:00+00:00,19.67,270.0,0.56,478.9,65.11,13.29,19.9,19.5
2021-07-04 06:30:00+00:00,19.61,270.0,0.41,394.1,64.81,13.28,19.8,19.3
2021-07-04 06:40:00+00:00,19.76,270.0,0.55,361.2,64.43,13.3,20.1,19.3
2021-07-04 06:50:00+00:00,19.65,270.0,0.42,362.0,64.91,13.4,19.9,19.3
2021-07-04 07:00:00+00:00,20.0,270.0,2.65,385.58,84.0,22.0,20.0,19.4
2021-07-04 07:10:00+00:00,19.78,270.0,0.43,364.0,64.69,13.74,20.2,19.6
2021-07-04 07:20:00+00:00,20.04,270.0,0.57,356.7,64.58,13.69,20.4,19.6
2021-07-04 07:30:00+00:00,20.15,270.0,0.58,350.1,63.39,13.66,20.5,19.7
2021-07-04 07:40:00+00:00,20.22,270.0,0.52,349.8,63.12,13.69,20.5,19.7
2021-07-04 07:50:00+00:00,20.22,270.0,0.55,348.7,63.26,13.72,20.6,20.0
2021-07-04 08:00:00+00:00,20.5,270.0,1.9,387.08,84.5,22.67,20.7,20.1
2021-07-04 08:10:00+00:00,20.25,270.0,0.56,341.8,63.89,13.97,20.4,20.1
2021-07-04 08:20:00+00:00,20.53,270.0,0.59,338.9,63.19,14.16,20.7,20.4
2021-07-04 08:30:00+00:00,20.58,270.0,0.49,340.1,62.58,14.12,20.8,20.4
2021-07-04 08:40:00+00:00,20.89,270.0,0.64,335.9,62.0,14.25,21.1,20.5
2021-07-04 08:50:00+00:00,21.1,270.0,0.62,335.7,61.47,14.34,21.3,20.8
2021-07-04 09:00:00+00:00,21.67,270.0,2.71,342.92,84.92,23.92,21.8,20.9
2021-07-04 09:10:00+00:00,21.51,270.0,0.55,331.0,61.15,14.66,21.6,21.3
2021-07-04 09:20:00+00:00,21.68,270.0,0.45,331.6,60.46,14.69,21.9,21.5
2021-07-04 09:30:00+00:00,21.62,270.0,0.68,332.4,60.61,14.64,22.0,21.4
2021-07-04 09:40:00+00:00,22.05,270.0,0.56,327.6,59.68,14.93,22.5,21.6
2021-07-04 09:50:00+00:00,22.42,270.0,0.66,329.3,59.33,15.07,22.7,22.0
2021-07-04 10:00:00+00:00,22.0,270.0,2.26,306.0,81.83,25.67,22.6,22.3
2021-07-04 10:10:00+00:00,22.41,270.0,0.53,337.7,59.46,15.0,22.6,22.1
2021-07-04 10:20:00+00:00,22.42,270.0,0.5,331.6,59.5,14.94,22.6,22.1
2021-07-04 10:30:00+00:00,23.23,270.0,0.27,316.4,58.66,15.49,23.7,22.8
2021-07-04 10:40:00+00:00,23.19,270.0,0.38,326.0,58.42,15.61,23.6,22.8
2021-07-04 10:50:00+00:00,23.1,270.0,0.53,323.0,58.29,15.57,23.6,22.9
2021-07-04 11:00:00+00:00,22.67,270.0,1.81,306.42,78.17,25.33,23.7,22.9
2021-07-04 11:10:00+00:00,23.28,270.0,0.49,328.7,58.56,15.55,23.5,23.0
2021-07-04 11:20:00+00:00,23.65,270.0,0.4,323.6,58.58,15.65,24.0,23.5
2021-07-04 11:30:00+00:00,24.09,270.0,0.63,323.2,57.03,16.02,24.3,23.7
2021-07-04 11:40:00+00:00,24.62,270.0,0.7,314.1,56.14,16.41,24.9,24.3
2021-07-04 11:50:00+00:00,25.06,270.0,0.78,313.6,54.73,16.95,25.5,24.6
2021-07-04 12:00:00+00:00,22.5,270.0,1.78,307.5,77.83,25.0,25.4,24.9
2021-07-04 12:10:00+00:00,25.22,270.0,0.74,314.1,54.26,17.1,25.6,24.8
2021-07-04 12:20:00+00:00,25.24,270.0,0.71,312.9,55.16,17.03,25.6,25.0
2021-07-04 12:30:00+00:00,25.15,270.0,0.52,316.6,54.88,16.79,25.4,25.0
2021-07-04 12:40:00+00:00,25.0,270.0,0.65,316.3,55.5,16.63,25.3,24.8
2021-07-04 12:50:00+00:00,25.04,270.0,0.48,315.3,56.28,16.55,25.3,24.8
2021-07-04 13:00:00+00:00,22.0,270.0,1.79,302.67,79.25,25.25,25.4,24.8
2021-07-04 13:10:00+00:00,25.27,270.0,0.75,314.6,54.73,16.76,25.4,24.9
2021-07-04 13:20:00+00:00,25.28,270.0,0.68,318.7,54.61,16.81,25.7,25.0
2021-07-04 13:30:00+00:00,25.14,270.0,0.87,318.4,54.76,16.63,25.3,24.9
2021-07-04 13:40:00+00:00,25.11,270.0,0.71,318.1,54.21,16.68,25.4,24.8
2021-07-04 13:50:00+00:00,25.72,270.0,0.5,309.1,53.6,17.0,26.0,25.5
2021-07-04 14:00:00+00:00,22.0,270.0,1.25,299.08,78.58,25.83,26.2,25.4
2021-07-04 14:10:00+00:00,25.23,270.0,0.78,319.8,54.71,16.77,25.5,25.0
2021-07-04 14:20:00+00:00,25.4,270.0,0.39,313.9,55.15,16.66,25.7,25.2
2021-07-04 14:30:00+00:00,25.37,270.0,0.49,312.8,55.7,16.68,25.5,25.1
2021-07-04 14:40:00+00:00,25.19,270.0,0.64,318.4,55.03,16.58,25.4,25.0
2021-07-04 14:50:00+00:00,24.98,270.0,0.67,319.9,54.16,16.53,25.1,24.8
2021-07-04 15:00:00+00:00,23.0,270.0,2.33,311.33,77.58,25.0,24.9,24.5
2021-07-04 15:10:00+00:00,24.56,270.0,0.6,324.3,54.72,16.32,24.8,24.4
2021-07-04 15:20:00+00:00,23.82,270.0,0.71,313.1,55.48,16.57,24.8,23.2
2021-07-04 15:30:00+00:00,23.69,270.0,0.79,304.7,55.67,16.65,24.1,23.3
2021-07-04 15:40:00+00:00,23.75,270.0,0.56,322.4,55.47,16.18,24.0,23.5
2021-07-04 15:50:00+00:00,24.19,270.0,0.51,317.0,54.85,16.21,24.4,23.9
2021-07-04 16:00:00+00:00,23.0,270.0,1.92,311.75,75.83,25.0,24.2,23.5
2021-07-04 16:10:00+00:00,23.56,270.0,0.18,314.3,57.31,16.41,23.9,23.3
2021-07-04 16:20:00+00:00,23.85,270.0,0.22,318.4,56.03,16.48,24.1,23.6
2021-07-04 16:30:00+00:00,23.61,270.0,1.21,317.9,57.15,16.49,23.8,23.4
2021-07-04 16:40:00+00:00,23.37,270.0,1.15,329.4,56.08,15.99,23.7,23.1
2021-07-04 16:50:00+00:00,23.27,270.0,1.35,327.7,55.63,15.93,23.6,22.9
2021-07-04 17:00:00+00:00,23.0,270.0,1.63,319.42,77.08,25.0,22.9,22.5
2021-07-04 17:10:00+00:00,22.36,270.0,0.82,332.2,57.17,15.52,22.7,22.2
2021-07-04 17:20:00+00:00,22.3,270.0,0.91,332.5,57.52,15.37,22.5,22.1
2021-07-04 17:30:00+00:00,22.02,270.0,0.79,337.0,58.03,15.22,22.2,21.8
2021-07-04 17:40:00+00:00,22.02,270.0,0.71,334.9,58.06,15.11,22.1,21.9
2021-07-04 17:50:00+00:00,21.97,270.0,0.94,335.6,58.0,15.11,22.2,21.7
2021-07-04 18:00:00+00:00,22.42,270.0,2.05,319.33,78.33,25.0,22.0,21.5
2021-07-04 18:10:00+00:00,21.51,270.0,0.75,340.5,59.62,14.8,21.7,21.3
2021-07-04 18:20:00+00:00,21.42,270.0,0.71,339.9,59.24,14.74,21.6,21.2
2021-07-04 18:30:00+00:00,21.12,270.0,1.61,340.5,59.88,14.76,21.4,20.9
2021-07-04 18:40:00+00:00,20.87,270.0,1.52,345.8,60.99,14.79,21.1,20.6
2021-07-04 18:50:00+00:00,20.68,270.0,0.52,346.8,61.16,14.84,20.9,20.4
2021-07-04 19:00:00+00:00,22.17,270.0,1.85,327.67,81.33,25.0,20.9,20.5
2021-07-04 19:10:00+00:00,20.55,270.0,0.9,346.6,61.06,14.79,20.9,20.3
2021-07-04 19:20:00+00:00,20.46,270.0,1.09,350.0,61.83,14.76,20.7,20.2
2021-07-04 19:30:00+00:00,20.41,270.0,0.48,354.5,62.27,14.67,20.8,20.1
2021-07-04 19:40:00+00:00,20.4,270.0,0.0,360.9,62.47,14.69,20.7,20.2
2021-07-04 19:50:00+00:00,20.42,270.0,0.0,366.7,62.86,14.68,20.6,20.2
2021-07-04 20:00:00+00:00,21.17,270.0,1.68,368.58,81.58,24.42,20.5,20.1
2021-07-04 20:10:00+00:00,20.23,270.0,0.08,379.5,63.88,14.51,20.5,20.0
2021-07-04 20:20:00+00:00,20.25,270.0,0.02,385.5,63.5,14.52,20.4,19.9
2021-07-04 20:30:00+00:00,20.17,270.0,0.11,394.0,64.02,14.43,20.4,19.9
2021-07-04 20:40:00+00:00,20.26,270.0,0.19,401.5,63.73,14.43,20.7,20.0
2021-07-04 20:50:00+00:00,20.18,270.0,0.18,409.2,64.38,14.34,20.4,19.9
2021-07-04 21:00:00+00:00,20.92,270.0,1.53,420.92,82.42,24.0,20.1,19.8
2021-07-04 21:10:00+00:00,20.0,270.0,0.33,422.8,64.2,14.3,20.2,19.7
2021-07-04 21:20:00+00:00,19.96,270.0,0.0,428.4,64.27,14.28,20.2,19.7
